modelo_codes,campanas,recurso_ids,row_count,boe_id,title,url,fetch_url,existing_hash,new_hash,existing_content_length,new_content_length,new_text_excerpt,status,status_code,capture_date_new,note,comparison_note
"780,781","2024,2025","11450,11452",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,1e92604e9f675e29cfcf75b2a3c996175ff049e00e46657ee764545458dce85b,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","37356,37358",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,2d1548936e5b51bdca3385cc3a4fb69a50f17d5831e58c056c341dc437361f0b,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","41936,41938",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,2d65d8666f3be48095c90707857d18026f872d41cd525628cadf38ff74167b9e,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","32678,32680",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,307a255a08f8e207cd76bfa02a050478fe1793e2592c9dc25eb4de012bb6d03c,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","40418,40420",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,31e5f8aaa7998a5fa74bbbb2a816a3848fcd6a161df7252bc9c1a7565654ad31,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","12002,12004",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,3283f55163a288e14f47d478a780113ac27eba0baf54516893032d2eef866927,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","36731,36733",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,364b9c157f9d255d3182cfe93417011c3f3a019a6f626f5bd89ae1eed95bb672,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","8519,8544",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,3c64c1bcab13fb17188f1937f485d7001097f80076eacb3570d202873de32b78,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","41425,41427",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,41de8d73b85dbcb1767323b4545b5a2fb9261587bb3865c0276ce95cadc96482,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
"780,781","2024,2025","15322,15324",2,BOE-A-2025-10597,"Orden HAC/532/2025, de 26 de mayo,",https://www.boe.es/buscar/act.php?id=BOE-A-2025-10597,https://www.boe.es/buscar/doc.php?id=BOE-A-2025-10597,46b660cf54fe48818b4363c5554319d31c667f9ddd85db96113efb917a7dadf1,7d323d68904fcd0d6c4a19b81d98cdc76313440b92b1898da2b3f8e75026f5e0,,63706,"BOE-A-2025-10597 Orden HAC/532/2025, de 26 de mayo, por la que se aprueban el modelo 780 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Autoliquidación» y el modelo 781 «Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras. Pago fraccionado» y se establecen las condiciones y el procedimiento para su presentación.",hash_changed,200,2026-06-03,,"stored bytes are unavailable; excerpt is from current BOE document, not a diff"
